uwi,tvd_ss,interval velocity,average velocity,twt picked,vp
NO 15/6-8 S,2512.96,3019.148936170195,,,3209.6789089029307
NO 15/6-8 S,2513.1,3019.148936170195,,,3211.5474095203413
NO 15/6-8 S,2513.24,3019.148936170195,,,3203.5109134304776
NO 15/6-8 S,2513.39,3019.148936170195,,,3185.869789488009
NO 15/6-8 S,2513.53,3019.148936170195,,,3153.329726867642
NO 15/6-8 S,2513.68,3019.148936170195,,,3107.234770038632
NO 15/6-8 S,2513.82,3019.148936170195,,,3065.661274602988
NO 15/6-8 S,2513.97,3019.148936170195,,,3047.0097218404026
NO 15/6-8 S,2514.11,3019.148936170195,,,3046.4249982758915
NO 15/6-8 S,2514.25,3019.148936170195,,,3039.428810753675
NO 15/6-8 S,2514.4,3019.148936170195,,,3016.9794176279497
NO 15/6-8 S,2514.54,3019.148936170195,,,3004.181015704928
NO 15/6-8 S,2514.69,3019.148936170195,,,3025.874803437267
NO 15/6-8 S,2514.83,3019.148936170195,,,3068.2069038480527
NO 15/6-8 S,2514.98,3019.148936170195,,,3090.458260816224
NO 15/6-8 S,2515.12,3019.148936170195,,,3076.696657393172
NO 15/6-8 S,2515.26,3019.148936170195,,,3053.686269201881
NO 15/6-8 S,2515.41,3019.148936170195,,,3048.335012017821
NO 15/6-8 S,2515.55,3019.148936170195,,,3052.246896331556
NO 15/6-8 S,2515.7,3019.148936170195,,,3036.742794460933
NO 15/6-8 S,2515.84,3019.148936170195,,,2997.624913331465
NO 15/6-8 S,2515.98,3019.148936170195,,,2964.328853773393
NO 15/6-8 S,2516.13,3019.148936170195,,,2961.4170497174123
NO 15/6-8 S,2516.27,3019.148936170195,,,2982.734780272849
NO 15/6-8 S,2516.42,3019.148936170195,,,3005.7274491550825
NO 15/6-8 S,2516.56,3019.148936170195,,,3023.092738924005
NO 15/6-8 S,2516.71,3019.148936170195,,,3049.299306434472
NO 15/6-8 S,2516.85,3019.148936170195,,,3099.176074686077
NO 15/6-8 S,2516.99,3019.148936170195,,,3170.505478223631
NO 15/6-8 S,2517.14,3019.148936170195,,,3246.3777007082604
NO 15/6-8 S,2517.28,3019.148936170195,,,3314.0665161854317
NO 15/6-8 S,2517.43,3019.148936170195,,,3376.679948126752
NO 15/6-8 S,2517.57,3019.148936170195,,,3442.2972500472074
NO 15/6-8 S,2517.71,3019.148936170195,,,3504.597542159516
NO 15/6-8 S,2517.86,3019.148936170195,,,3541.7805186035857
NO 15/6-8 S,2518.0,3019.148936170195,,,3538.63039678867
NO 15/6-8 S,2518.15,3019.148936170195,,,3501.5188182511847
NO 15/6-8 S,2518.29,3019.148936170195,,,3446.780822057226
NO 15/6-8 S,2518.44,3019.148936170195,,,3383.384407859442
NO 15/6-8 S,2518.58,3019.148936170195,,,3314.422566259092
NO 15/6-8 S,2518.72,3019.148936170195,,,3247.2956249296853
NO 15/6-8 S,2518.87,3019.148936170195,,,3194.76528065772
NO 15/6-8 S,2519.01,3019.148936170195,,,3166.495650275931
NO 15/6-8 S,2519.16,3019.148936170195,,,3159.4816791525627
NO 15/6-8 S,2519.3,3019.148936170195,,,3160.2423267180448
NO 15/6-8 S,2519.45,3019.148936170195,,,3158.4899806542494
NO 15/6-8 S,2519.59,3019.148936170195,,,3153.0312547326503
NO 15/6-8 S,2519.73,3019.148936170195,,,3145.04930236244
NO 15/6-8 S,2519.88,3019.148936170195,,,3133.981728927649
NO 15/6-8 S,2520.02,3019.148936170195,,,3120.918385526802
NO 15/6-8 S,2520.17,3019.148936170195,,,3109.477479242096
NO 15/6-8 S,2520.31,3019.148936170195,,,3101.851555032068
NO 15/6-8 S,2520.45,3019.148936170195,,,3095.76329355088
NO 15/6-8 S,2520.6,3019.148936170195,,,3087.121235140191
NO 15/6-8 S,2520.74,3019.148936170195,,,3077.8859649308824
NO 15/6-8 S,2520.89,3019.148936170195,,,3078.3357676559426
NO 15/6-8 S,2521.03,3019.148936170195,,,3097.9201958275858
NO 15/6-8 S,2521.18,3019.148936170195,,,3134.2769275571736
NO 15/6-8 S,2521.32,3019.148936170195,,,3172.3831143872053
NO 15/6-8 S,2521.46,3019.148936170195,,,3196.8072202534104
NO 15/6-8 S,2521.58,3019.148936170195,2131.6932961366133,2365.8,
NO 15/6-8 S,2521.61,2548.076923077012,,,3207.388273607477
NO 15/6-8 S,2521.75,2548.076923077012,,,3218.71688090283
NO 15/6-8 S,2521.9,2548.076923077012,,,3242.1493024645547
NO 15/6-8 S,2522.04,2548.076923077012,,,3271.257782518669
NO 15/6-8 S,2522.18,2548.076923077012,,,3284.138419538556
NO 15/6-8 S,2522.33,2548.076923077012,,,3262.849503849906
NO 15/6-8 S,2522.47,2548.076923077012,,,3216.1170514664195
NO 15/6-8 S,2522.62,2548.076923077012,,,3176.06232668031
NO 15/6-8 S,2522.76,2548.076923077012,,,3170.2828832599494
NO 15/6-8 S,2522.91,2548.076923077012,,,3201.1214847658443
NO 15/6-8 S,2523.05,2548.076923077012,,,3242.251731062452
NO 15/6-8 S,2523.19,2548.076923077012,,,3256.983012183553
NO 15/6-8 S,2523.34,2548.076923077012,,,3232.720905246702
NO 15/6-8 S,2523.48,2548.076923077012,,,3188.7271381707483
NO 15/6-8 S,2523.63,2548.076923077012,,,3147.3268012534377
NO 15/6-8 S,2523.77,2548.076923077012,,,3112.4259726637506
NO 15/6-8 S,2523.91,2548.076923077012,,,3072.2275867491035
NO 15/6-8 S,2524.06,2548.076923077012,,,3017.52600487675
NO 15/6-8 S,2524.2,2548.076923077012,,,2958.1204677091264
NO 15/6-8 S,2524.35,2548.076923077012,,,2915.7307885100317
NO 15/6-8 S,2524.49,2548.076923077012,,,2904.8296605218598
NO 15/6-8 S,2524.64,2548.076923077012,,,2926.478001008137
NO 15/6-8 S,2524.78,2548.076923077012,,,2972.321716769336
NO 15/6-8 S,2524.92,2548.076923077012,,,3029.2549702441297
NO 15/6-8 S,2525.07,2548.076923077012,,,3083.4292184053206
NO 15/6-8 S,2525.21,2548.076923077012,,,3120.097656599882
NO 15/6-8 S,2525.36,2548.076923077012,,,3127.453583786821
NO 15/6-8 S,2525.5,2548.076923077012,,,3107.8703247224867
NO 15/6-8 S,2525.65,2548.076923077012,,,3074.591527200451
NO 15/6-8 S,2525.79,2548.076923077012,,,3035.9654330234957
NO 15/6-8 S,2525.93,2548.076923077012,,,2991.567078628748
NO 15/6-8 S,2526.08,2548.076923077012,,,2941.5454694602345
NO 15/6-8 S,2526.22,2548.076923077012,,,2896.9060701017056
NO 15/6-8 S,2526.37,2548.076923077012,,,2877.010627382761
NO 15/6-8 S,2526.51,2548.076923077012,,,2895.769402510047
NO 15/6-8 S,2526.65,2548.076923077012,,,2950.083769603103
NO 15/6-8 S,2526.8,2548.076923077012,,,3020.8575945132984
NO 15/6-8 S,2526.94,2548.076923077012,,,3085.989768445472
NO 15/6-8 S,2527.09,2548.076923077012,,,3134.4300273460512
NO 15/6-8 S,2527.23,2548.076923077012,,,3169.451808578837
NO 15/6-8 S,2527.38,2548.076923077012,,,3196.9138453744654
NO 15/6-8 S,2527.52,2548.076923077012,,,3215.25329666313
NO 15/6-8 S,2527.66,2548.076923077012,,,3220.621444689631
NO 15/6-8 S,2527.81,2548.076923077012,,,3215.759754893272
NO 15/6-8 S,2527.95,2548.076923077012,,,3208.48252040197
NO 15/6-8 S,2528.1,2548.076923077012,,,3203.53549239854
NO 15/6-8 S,2528.24,2548.076923077012,,,3197.2558984808315
NO 15/6-8 S,2528.38,2548.076923077012,,,3180.3486175448197
NO 15/6-8 S,2528.53,2548.076923077012,,,3149.5506465413687
NO 15/6-8 S,2528.67,2548.076923077012,,,3112.36685901121
NO 15/6-8 S,2528.82,2548.076923077012,,,3073.836208096291
NO 15/6-8 S,2528.96,2548.076923077012,,,3028.9479175983065
NO 15/6-8 S,2529.11,2548.076923077012,,,2977.3824432119004
NO 15/6-8 S,2529.25,2548.076923077012,,,2934.9769717932154
NO 15/6-8 S,2529.39,2548.076923077012,,,2922.0200284916127
NO 15/6-8 S,2529.54,2548.076923077012,,,2943.70739084959
NO 15/6-8 S,2529.68,2548.076923077012,,,2982.276588541718
NO 15/6-8 S,2529.83,2548.076923077012,,,3014.3537830733358
NO 15/6-8 S,2529.97,2548.076923077012,,,3037.1966913688016
NO 15/6-8 S,2530.12,2548.076923077012,,,3064.2506404213477
NO 15/6-8 S,2530.26,2548.076923077012,,,3096.6348174524637
NO 15/6-8 S,2530.4,2548.076923077012,,,3116.9717269802736
NO 15/6-8 S,2530.55,2548.076923077012,,,3116.699219199358
NO 15/6-8 S,2530.69,2548.076923077012,,,3106.318330977607
NO 15/6-8 S,2530.84,2548.076923077012,,,3095.802911923595
NO 15/6-8 S,2530.98,2548.076923077012,,,3081.8697485364155
NO 15/6-8 S,2531.12,2548.076923077012,,,3056.882383140692
NO 15/6-8 S,2531.27,2548.076923077012,,,3025.9649234276003
NO 15/6-8 S,2531.41,2548.076923077012,,,3005.4547821045285
NO 15/6-8 S,2531.56,2548.076923077012,,,2999.022956103868
NO 15/6-8 S,2531.7,2548.076923077012,,,2981.480195361294
NO 15/6-8 S,2531.85,2548.076923077012,,,2930.935504994995
NO 15/6-8 S,2531.99,2548.076923077012,,,2865.054791352949
NO 15/6-8 S,2532.13,2548.076923077012,,,2817.893624515675
NO 15/6-8 S,2532.28,2548.076923077012,,,2801.02777869675
NO 15/6-8 S,2532.42,2548.076923077012,,,2797.125788068167
NO 15/6-8 S,2532.57,2548.076923077012,,,2783.8794382920423
NO 15/6-8 S,2532.71,2548.076923077012,,,2761.214717057024
NO 15/6-8 S,2532.85,2548.076923077012,,,2751.95313734395
NO 15/6-8 S,2533.0,2548.076923077012,,,2772.51967279174
NO 15/6-8 S,2533.14,2548.076923077012,,,2812.077911533948
NO 15/6-8 S,2533.29,2548.076923077012,,,2844.517444600503
NO 15/6-8 S,2533.43,2548.076923077012,,,2852.949545474968
NO 15/6-8 S,2533.58,2548.076923077012,,,2840.927626250246
NO 15/6-8 S,2533.72,2548.076923077012,,,2822.183025235761
NO 15/6-8 S,2533.86,2548.076923077012,,,2806.72287479143
NO 15/6-8 S,2534.01,2548.076923077012,,,2795.496755554537
NO 15/6-8 S,2534.15,2548.076923077012,,,2783.5997753393885
NO 15/6-8 S,2534.3,2548.076923077012,,,2763.3124936538097
NO 15/6-8 S,2534.44,2548.076923077012,,,2725.524158176975
NO 15/6-8 S,2534.58,2548.076923077012,,,2675.085110360426
NO 15/6-8 S,2534.73,2548.076923077012,,,2640.378384933904
NO 15/6-8 S,2534.83,2548.076923077012,2133.5156973318744,2376.2,
NO 15/6-8 S,2534.87,2782.352941176407,,,2650.997255069771
NO 15/6-8 S,2535.02,2782.352941176407,,,2707.7977111646906
NO 15/6-8 S,2535.16,2782.352941176407,,,2779.8323527614552
NO 15/6-8 S,2535.31,2782.352941176407,,,2833.1587396161667
NO 15/6-8 S,2535.45,2782.352941176407,,,2866.431621781495
NO 15/6-8 S,2535.59,2782.352941176407,,,2907.259564483361
NO 15/6-8 S,2535.74,2782.352941176407,,,2968.4254197721675
NO 15/6-8 S,2535.88,2782.352941176407,,,3026.304423587303
NO 15/6-8 S,2536.03,2782.352941176407,,,3049.816470689944
NO 15/6-8 S,2536.17,2782.352941176407,,,3036.4069980813256
NO 15/6-8 S,2536.32,2782.352941176407,,,3007.26657425176
NO 15/6-8 S,2536.46,2782.352941176407,,,2981.042797720402
NO 15/6-8 S,2536.6,2782.352941176407,,,2965.88646726724
NO 15/6-8 S,2536.75,2782.352941176407,,,2968.1247936773484
NO 15/6-8 S,2536.89,2782.352941176407,,,2992.6421063173425
NO 15/6-8 S,2537.04,2782.352941176407,,,3026.947579583993
NO 15/6-8 S,2537.18,2782.352941176407,,,3039.001516509615
NO 15/6-8 S,2537.32,2782.352941176407,,,3014.1004126588264
NO 15/6-8 S,2537.47,2782.352941176407,,,2977.8245858107834
NO 15/6-8 S,2537.61,2782.352941176407,,,2959.050929072093
NO 15/6-8 S,2537.76,2782.352941176407,,,2947.8354976261608
NO 15/6-8 S,2537.9,2782.352941176407,,,2905.78506723918
NO 15/6-8 S,2538.05,2782.352941176407,,,2821.9896693698392
NO 15/6-8 S,2538.19,2782.352941176407,,,2735.4403762845936
NO 15/6-8 S,2538.33,2782.352941176407,,,2688.724558340824
NO 15/6-8 S,2538.48,2782.352941176407,,,2680.9415663805707
NO 15/6-8 S,2538.62,2782.352941176407,,,2674.1603987376707
NO 15/6-8 S,2538.77,2782.352941176407,,,2646.3433057412103
NO 15/6-8 S,2538.91,2782.352941176407,,,2625.4518955711005
NO 15/6-8 S,2539.05,2782.352941176407,,,2657.7957211930434
NO 15/6-8 S,2539.2,2782.352941176407,,,2753.0045504058157
NO 15/6-8 S,2539.34,2782.352941176407,,,2861.101411401602
NO 15/6-8 S,2539.49,2782.352941176407,,,2909.501890985317
NO 15/6-8 S,2539.63,2782.352941176407,,,2884.4898105965253
NO 15/6-8 S,2539.78,2782.352941176407,,,2842.5649859037503
NO 15/6-8 S,2539.92,2782.352941176407,,,2830.3989302429245
NO 15/6-8 S,2540.06,2782.352941176407,,,2836.7157383743984
NO 15/6-8 S,2540.21,2782.352941176407,,,2815.6809781720062
NO 15/6-8 S,2540.35,2782.352941176407,,,2747.557351203274
NO 15/6-8 S,2540.5,2782.352941176407,,,2664.3869025453287
NO 15/6-8 S,2540.64,2782.352941176407,,,2609.437121811401
NO 15/6-8 S,2540.79,2782.352941176407,,,2596.9622017604474
NO 15/6-8 S,2540.93,2782.352941176407,,,2610.9951335093983
NO 15/6-8 S,2541.07,2782.352941176407,,,2623.707191522878
NO 15/6-8 S,2541.22,2782.352941176407,,,2616.850352733913
NO 15/6-8 S,2541.36,2782.352941176407,,,2593.795314829565
NO 15/6-8 S,2541.51,2782.352941176407,,,2570.2908779971967
NO 15/6-8 S,2541.65,2782.352941176407,,,2558.97479812812
NO 15/6-8 S,2541.79,2782.352941176407,,,2561.792313278288
NO 15/6-8 S,2541.94,2782.352941176407,,,2568.3935911501653
NO 15/6-8 S,2542.08,2782.352941176407,,,2565.0239461143
NO 15/6-8 S,2542.23,2782.352941176407,,,2551.5841922327368
NO 15/6-8 S,2542.37,2782.352941176407,,,2543.442125009179
NO 15/6-8 S,2542.52,2782.352941176407,,,2555.02568018757
NO 15/6-8 S,2542.66,2782.352941176407,,,2587.965789265886
NO 15/6-8 S,2542.8,2782.352941176407,,,2629.957703239301
NO 15/6-8 S,2542.95,2782.352941176407,,,2666.8089898061053
NO 15/6-8 S,2543.09,2782.352941176407,,,2696.915535578404
NO 15/6-8 S,2543.24,2782.352941176407,,,2724.800512062249
NO 15/6-8 S,2543.38,2782.352941176407,,,2745.6837455161944
NO 15/6-8 S,2543.52,2782.352941176407,,,2747.2304618105222
NO 15/6-8 S,2543.67,2782.352941176407,,,2726.470106777801
NO 15/6-8 S,2543.81,2782.352941176407,,,2699.7725388490894
NO 15/6-8 S,2543.96,2782.352941176407,,,2693.421794448088
NO 15/6-8 S,2544.1,2782.352941176407,,,2720.138934130337
NO 15/6-8 S,2544.25,2782.352941176407,,,2766.2165816896068
NO 15/6-8 S,2544.39,2782.352941176407,,,2804.8529108631
NO 15/6-8 S,2544.53,2782.352941176407,,,2819.7575452567385
NO 15/6-8 S,2544.68,2782.352941176407,,,2812.560555868268
NO 15/6-8 S,2544.82,2782.352941176407,,,2790.0335023707967
NO 15/6-8 S,2544.97,2782.352941176407,,,2752.8653101037744
NO 15/6-8 S,2545.11,2782.352941176407,,,2700.7533400556813
NO 15/6-8 S,2545.25,2782.352941176407,,,2647.729493778096
NO 15/6-8 S,2545.4,2782.352941176407,,,2623.700416107868
NO 15/6-8 S,2545.54,2782.352941176407,,,2658.836706601556
NO 15/6-8 S,2545.69,2782.352941176407,,,2772.365843143033
NO 15/6-8 S,2545.83,2782.352941176407,,,2971.2930973975845
NO 15/6-8 S,2545.98,2782.352941176407,,,3248.841774050942
NO 15/6-8 S,2546.12,2782.352941176407,,,3579.7941759285623
NO 15/6-8 S,2546.26,2782.352941176407,,,3924.314294314817
NO 15/6-8 S,2546.41,2782.352941176407,,,4236.469497558609
NO 15/6-8 S,2546.55,2782.352941176407,,,4452.521700565287
NO 15/6-8 S,2546.7,2782.352941176407,,,4487.378144790085
NO 15/6-8 S,2546.84,2782.352941176407,,,4308.521217417338
NO 15/6-8 S,2546.99,2782.352941176407,,,4009.850972467795
NO 15/6-8 S,2547.13,2782.352941176407,,,3733.697229983744
NO 15/6-8 S,2547.27,2782.352941176407,,,3548.133964407607
NO 15/6-8 S,2547.42,2782.352941176407,,,3428.229376888943
NO 15/6-8 S,2547.56,2782.352941176407,,,3314.008503128248
NO 15/6-8 S,2547.71,2782.352941176407,,,3185.9746871802467
NO 15/6-8 S,2547.85,2782.352941176407,,,3082.011226691026
NO 15/6-8 S,2547.99,2782.352941176407,,,3044.5079493820585
NO 15/6-8 S,2548.14,2782.352941176407,,,3078.6793475664344
NO 15/6-8 S,2548.28,2782.352941176407,,,3154.867998584036
NO 15/6-8 S,2548.43,2782.352941176407,,,3236.906167633721
NO 15/6-8 S,2548.57,2782.352941176407,,,3305.739590363769
NO 15/6-8 S,2548.72,2782.352941176407,,,3357.330314379617
NO 15/6-8 S,2548.86,2782.352941176407,,,3382.3143796854297
NO 15/6-8 S,2549.0,2782.352941176407,,,3360.6622356937837
NO 15/6-8 S,2549.02,2782.352941176407,2136.28897083473,2386.4,
NO 15/6-8 S,2549.15,2451.851851851957,,,3281.7848344286795
NO 15/6-8 S,2549.29,2451.851851851957,,,3156.4917789337314
NO 15/6-8 S,2549.44,2451.851851851957,,,3006.2640363828964
NO 15/6-8 S,2549.58,2451.851851851957,,,2849.6474402723998
NO 15/6-8 S,2549.72,2451.851851851957,,,2702.5900708188547
NO 15/6-8 S,2549.87,2451.851851851957,,,2583.223792101335
NO 15/6-8 S,2550.01,2451.851851851957,,,2512.1258700337503
NO 15/6-8 S,2550.16,2451.851851851957,,,2505.38806389726
NO 15/6-8 S,2550.3,2451.851851851957,,,2560.027952011235
NO 15/6-8 S,2550.45,2451.851851851957,,,2644.0866753819746
NO 15/6-8 S,2550.59,2451.851851851957,,,2709.6368126563507
NO 15/6-8 S,2550.73,2451.851851851957,,,2732.9631399666278
NO 15/6-8 S,2550.88,2451.851851851957,,,2735.5263016187
NO 15/6-8 S,2551.02,2451.851851851957,,,2751.061433151374
NO 15/6-8 S,2551.17,2451.851851851957,,,2785.176792020944
NO 15/6-8 S,2551.31,2451.851851851957,,,2810.3847774512724
NO 15/6-8 S,2551.45,2451.851851851957,,,2798.4406589189284
NO 15/6-8 S,2551.6,2451.851851851957,,,2758.7455310675664
NO 15/6-8 S,2551.74,2451.851851851957,,,2734.8783122714203
NO 15/6-8 S,2551.89,2451.851851851957,,,2770.138488747676
NO 15/6-8 S,2552.03,2451.851851851957,,,2885.273462015773
NO 15/6-8 S,2552.18,2451.851851851957,,,3066.022077773151
NO 15/6-8 S,2552.32,2451.851851851957,,,3255.363392755108
NO 15/6-8 S,2552.46,2451.851851851957,,,3386.2445148504826
NO 15/6-8 S,2552.61,2451.851851851957,,,3444.108658916293
NO 15/6-8 S,2552.75,2451.851851851957,,,3461.5519586558053
NO 15/6-8 S,2552.9,2451.851851851957,,,3453.4553418257974
NO 15/6-8 S,2553.04,2451.851851851957,,,3397.389204483706
NO 15/6-8 S,2553.19,2451.851851851957,,,3273.241220802995
NO 15/6-8 S,2553.33,2451.851851851957,,,3108.713485238048
NO 15/6-8 S,2553.47,2451.851851851957,,,2960.3384575937343
NO 15/6-8 S,2553.62,2451.851851851957,,,2856.497547891787
NO 15/6-8 S,2553.76,2451.851851851957,,,2792.9966159657147
NO 15/6-8 S,2553.91,2451.851851851957,,,2763.505408691442
NO 15/6-8 S,2554.05,2451.851851851957,,,2770.078067488844
NO 15/6-8 S,2554.19,2451.851851851957,,,2805.1420241198043
NO 15/6-8 S,2554.34,2451.851851851957,,,2840.406081152862
NO 15/6-8 S,2554.48,2451.851851851957,,,2848.1083626740824
NO 15/6-8 S,2554.63,2451.851851851957,,,2833.664454338305
NO 15/6-8 S,2554.77,2451.851851851957,,,2833.4642540078
NO 15/6-8 S,2554.92,2451.851851851957,,,2865.501914095111
NO 15/6-8 S,2555.06,2451.851851851957,,,2901.798677244395
NO 15/6-8 S,2555.2,2451.851851851957,,,2901.0281137035518
NO 15/6-8 S,2555.35,2451.851851851957,,,2858.748022183435
NO 15/6-8 S,2555.49,2451.851851851957,,,2806.4696122320825
NO 15/6-8 S,2555.64,2451.851851851957,,,2766.314494017664
NO 15/6-8 S,2555.78,2451.851851851957,,,2733.629835309565
NO 15/6-8 S,2555.92,2451.851851851957,,,2700.44945472716
NO 15/6-8 S,2556.07,2451.851851851957,,,2678.929272048432
NO 15/6-8 S,2556.21,2451.851851851957,,,2688.2573953537594
NO 15/6-8 S,2556.36,2451.851851851957,,,2728.5105179246493
NO 15/6-8 S,2556.5,2451.851851851957,,,2781.171614165361
NO 15/6-8 S,2556.65,2451.851851851957,,,2830.267519708802
NO 15/6-8 S,2556.79,2451.851851851957,,,2875.7267153879684
NO 15/6-8 S,2556.93,2451.851851851957,,,2918.170590431694
NO 15/6-8 S,2557.08,2451.851851851957,,,2934.1039527616967
NO 15/6-8 S,2557.22,2451.851851851957,,,2889.2967102968164
NO 15/6-8 S,2557.37,2451.851851851957,,,2786.6868049282666
NO 15/6-8 S,2557.51,2451.851851851957,,,2672.392554125156
NO 15/6-8 S,2557.66,2451.851851851957,,,2589.9383275184346
NO 15/6-8 S,2557.8,2451.851851851957,,,2554.4989100637035
NO 15/6-8 S,2557.94,2451.851851851957,,,2562.261784470744
NO 15/6-8 S,2558.09,2451.851851851957,,,2605.794130294836
NO 15/6-8 S,2558.23,2451.851851851957,,,2680.387530569873
NO 15/6-8 S,2558.38,2451.851851851957,,,2778.937694539314
NO 15/6-8 S,2558.52,2451.851851851957,,,2883.2810376027905
NO 15/6-8 S,2558.66,2451.851851851957,,,2968.1652590279264
NO 15/6-8 S,2558.81,2451.851851851957,,,3015.8898210750144
NO 15/6-8 S,2558.95,2451.851851851957,,,3018.846994573405
NO 15/6-8 S,2559.1,2451.851851851957,,,2970.2391393322814
NO 15/6-8 S,2559.24,2451.851851851957,,,2872.0631552365217
NO 15/6-8 S,2559.39,2451.851851851957,,,2748.501309325427
NO 15/6-8 S,2559.53,2451.851851851957,,,2634.223997192927
NO 15/6-8 S,2559.67,2451.851851851957,,,2552.990466490325
NO 15/6-8 S,2559.82,2451.851851851957,,,2507.504827029059
NO 15/6-8 S,2559.96,2451.851851851957,,,2485.9897999381765
NO 15/6-8 S,2560.11,2451.851851851957,,,2481.47442567056
NO 15/6-8 S,2560.25,2451.851851851957,,,2504.109845637402
NO 15/6-8 S,2560.39,2451.851851851957,,,2569.9809696619145
NO 15/6-8 S,2560.54,2451.851851851957,,,2682.538942139712
NO 15/6-8 S,2560.68,2451.851851851957,,,2826.07667680086
NO 15/6-8 S,2560.83,2451.851851851957,,,2970.540193903765
NO 15/6-8 S,2560.97,2451.851851851957,,,3091.03744161078
NO 15/6-8 S,2561.12,2451.851851851957,,,3185.588431380931
NO 15/6-8 S,2561.26,2451.851851851957,,,3257.1469423159065
NO 15/6-8 S,2561.4,2451.851851851957,,,3287.623360030892
NO 15/6-8 S,2561.55,2451.851851851957,,,3250.5897559498167
NO 15/6-8 S,2561.69,2451.851851851957,,,3145.597510271956
NO 15/6-8 S,2561.84,2451.851851851957,,,3006.602095743705
NO 15/6-8 S,2561.98,2451.851851851957,,,2875.954641439789
NO 15/6-8 S,2562.12,2451.851851851957,,,2773.864517467702
NO 15/6-8 S,2562.26,2451.851851851957,2137.710662439513,2397.2,
NO 15/6-8 S,2562.27,2307.317073170553,,,2693.671727316995
NO 15/6-8 S,2562.41,2307.317073170553,,,2624.812052089774
NO 15/6-8 S,2562.56,2307.317073170553,,,2569.7166314117508
NO 15/6-8 S,2562.7,2307.317073170553,,,2539.7142821432594
NO 15/6-8 S,2562.85,2307.317073170553,,,2544.214916044247
NO 15/6-8 S,2562.99,2307.317073170553,,,2581.449473716305
NO 15/6-8 S,2563.13,2307.317073170553,,,2637.905876610395
NO 15/6-8 S,2563.28,2307.317073170553,,,2699.6075472099187
NO 15/6-8 S,2563.42,2307.317073170553,,,2762.861628493007
NO 15/6-8 S,2563.57,2307.317073170553,,,2825.914226827828
NO 15/6-8 S,2563.71,2307.317073170553,,,2875.2628346808774
NO 15/6-8 S,2563.86,2307.317073170553,,,2893.7624608373685
NO 15/6-8 S,2564.0,2307.317073170553,,,2879.998185827915
NO 15/6-8 S,2564.14,2307.317073170553,,,2851.887129642972
NO 15/6-8 S,2564.29,2307.317073170553,,,2829.868106606554
NO 15/6-8 S,2564.43,2307.317073170553,,,2821.80417715894
NO 15/6-8 S,2564.58,2307.317073170553,,,2823.9191884752963
NO 15/6-8 S,2564.72,2307.317073170553,,,2831.821572943097
NO 15/6-8 S,2564.86,2307.317073170553,,,2845.0803352490334
NO 15/6-8 S,2565.01,2307.317073170553,,,2858.517453556125
NO 15/6-8 S,2565.15,2307.317073170553,,,2859.273643181786
NO 15/6-8 S,2565.3,2307.317073170553,,,2838.8743229964657
NO 15/6-8 S,2565.44,2307.317073170553,,,2801.9727800478945
