unique_wellbore_identifier;md;tvd;tvd_ss;time;calc_tvd;calc_tvd_ss;source_file
NO 16/2-12;1064.31;1064.3;1042.3;1101.71;1064.3;1064.3;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1079.55;1079.54;1057.54;1115.77;1079.54;1079.54;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1094.83;1094.82;1072.82;1130.1;1094.82;1094.82;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1109.5;1109.49;1087.49;1144.33;1109.49;1109.49;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1124.74;1124.73;1102.73;1158.2;1124.73;1124.73;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1139.98;1139.97;1117.97;1172.35;1139.97;1139.97;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1155.8;1155.79;1133.79;1187.04;1155.79;1155.79;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1171.04;1171.03;1149.03;1201.19;1171.03;1171.03;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1186.28;1186.27;1164.27;1215.33;1186.27;1186.27;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1201.52;1201.51;1179.51;1229.48;1201.51;1201.51;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1216.81;1216.8;1194.8;1243.68;1216.8;1216.8;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1232.05;1232.04;1210.04;1257.82;1232.04;1232.04;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1247.29;1247.28;1225.28;1271.97;1247.28;1247.28;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1262.53;1262.52;1240.52;1285.44;1262.52;1262.52;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1277.75;1277.74;1255.74;1298.9;1277.74;1277.74;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1292.99;1292.98;1270.98;1313.14;1292.98;1292.98;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1308.23;1308.22;1286.22;1327.48;1308.22;1308.22;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1323.47;1323.46;1301.46;1342.14;1323.46;1323.46;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1338.69;1338.68;1316.68;1356.96;1338.68;1338.68;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1353.93;1353.92;1331.92;1371.83;1353.92;1353.92;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1369.17;1369.16;1347.16;1386.63;1369.16;1369.16;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1384.41;1384.4;1362.4;1401.3;1384.4;1384.4;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1399.67;1399.66;1377.66;1415.94;1399.66;1399.66;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1414.91;1414.9;1392.9;1430.45;1414.9;1414.9;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1430.15;1430.14;1408.14;1444.29;1430.14;1430.14;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1445.39;1445.38;1423.38;1458.31;1445.38;1445.38;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1460.64;1460.63;1438.63;1473.11;1460.63;1460.63;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1475.88;1475.87;1453.87;1488.04;1475.87;1475.87;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1491.12;1491.11;1469.11;1503.07;1491.11;1491.11;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1506.36;1506.35;1484.35;1517.97;1506.35;1506.35;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1521.59;1521.58;1499.59;1533.05;1521.58;1521.58;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1536.83;1536.82;1514.83;1547.49;1536.82;1536.82;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1552.07;1552.06;1530.07;1561.53;1552.06;1552.06;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1567.31;1567.3;1545.31;1576.08;1567.3;1567.3;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1582.55;1582.54;1560.54;1590.76;1582.54;1582.54;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1597.79;1597.78;1575.78;1605.75;1597.78;1597.78;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1613.03;1613.02;1591.02;1619.97;1613.02;1613.02;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1628.27;1628.26;1606.26;1634.78;1628.26;1628.26;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1643.48;1643.47;1621.47;1649.08;1643.47;1643.47;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1658.72;1658.71;1636.71;1663.51;1658.71;1658.71;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1673.96;1673.95;1651.95;1675.75;1673.95;1673.95;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1689.2;1689.19;1667.19;1683.64;1689.19;1689.19;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1704.46;1704.45;1682.45;1691.46;1704.45;1704.45;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1719.7;1719.69;1697.69;1698.97;1719.69;1719.69;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1734.94;1734.93;1712.93;1706.55;1734.93;1734.93;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1750.18;1750.17;1728.17;1714.43;1750.17;1750.17;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1765.41;1765.4;1743.41;1722.73;1765.4;1765.4;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1780.65;1780.64;1758.65;1731.33;1780.64;1780.64;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1795.89;1795.88;1773.89;1739.63;1795.88;1795.88;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1811.13;1811.12;1789.13;1748.36;1811.12;1811.12;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1826.42;1826.41;1804.41;1758.19;1826.41;1826.41;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1841.66;1841.65;1819.65;1769.66;1841.65;1841.65;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1856.9;1856.89;1834.89;1780.73;1856.89;1856.89;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1872.14;1872.13;1850.13;1792.04;1872.13;1872.13;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1887.37;1887.36;1865.36;1802.5;1887.36;1887.36;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1902.61;1902.6;1880.6;1811.09;1902.6;1902.6;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1917.85;1917.84;1895.84;1820.09;1917.84;1917.84;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1933.09;1933.08;1911.08;1827.95;1933.08;1933.08;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1948.21;1948.2;1926.2;1835.4;1948.2;1948.2;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1963.45;1963.44;1941.44;1841.81;1963.44;1963.44;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1978.69;1978.68;1956.68;1847.78;1978.68;1978.68;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;1993.93;1993.92;1971.92;1853.78;1993.92;1993.92;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;2009.27;2009.26;1987.26;1860.01;2009.26;2009.26;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;2024.51;2024.5;2002.5;1865.98;2024.5;2024.5;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;2039.75;2039.74;2017.74;1871.69;2039.74;2039.74;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\INTERNAL\0012_VSP_Enclosures\VSPZO_VELOCITY-LISTINGS_2012-08-25\TZV_TIME_CHECKSHOT.ASC
NO 16/2-12;622.41;622.4;600.41;673.84;622.4;622.4;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;637.64;637.63;615.64;689.59;637.63;637.63;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;652.88;652.87;630.87;705.34;652.87;652.87;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;668.12;668.11;646.11;721.08;668.11;668.11;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;683.4;683.39;661.4;736.94;683.39;683.39;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;698.64;698.63;676.64;753.25;698.63;698.63;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;713.88;713.87;691.88;769.0;713.87;713.87;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;729.11;729.1;707.1;784.07;729.1;729.1;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;744.35;744.34;722.34;798.33;744.34;744.34;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;759.59;759.58;737.58;812.49;759.58;759.58;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;774.85;774.84;752.85;826.62;774.84;774.84;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;790.09;790.08;768.09;841.27;790.08;790.08;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;805.33;805.32;783.33;855.78;805.32;805.32;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;591.93;591.92;569.93;642.57;591.92;591.92;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;607.17;607.16;585.17;658.08;607.16;607.16;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;820.51;820.5;798.51;870.36;820.5;820.5;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;835.75;835.74;813.75;885.0;835.74;835.74;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;850.99;850.98;828.99;899.03;850.98;850.98;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;866.26;866.25;844.25;913.62;866.25;866.25;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;881.5;881.49;859.49;928.41;881.49;881.49;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;896.74;896.73;874.73;943.8;896.73;896.73;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;912.02;912.01;890.02;958.7;912.01;912.01;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;927.26;927.25;905.26;973.17;927.25;927.25;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;942.5;942.49;920.5;987.59;942.49;942.49;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;957.73;957.72;935.72;1002.35;957.72;957.72;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;972.97;972.96;950.96;1016.42;972.96;972.96;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;988.21;988.2;966.2;1030.59;988.2;988.2;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1033.91;1033.9;1011.9;1073.51;1033.9;1033.9;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1049.07;1049.06;1027.06;1087.74;1049.06;1049.06;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1064.31;1064.3;1042.3;1101.71;1064.3;1064.3;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1079.55;1079.54;1057.54;1115.77;1079.54;1079.54;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1094.83;1094.82;1072.82;1130.1;1094.82;1094.82;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1109.5;1109.49;1087.49;1144.33;1109.49;1109.49;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1124.74;1124.73;1102.73;1158.2;1124.73;1124.73;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 16/2-12;1139.98;1139.97;1117.97;1172.35;1139.97;1139.97;G:\Sub_Appl_Data\WellDB\NO\wells\0016\NO 16-2-12\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
